Movie_ID,Title,Genre,Release_Year,Duration_Minutes,Budget_Million_USD,Box_Office_Million_USD,Director_Popularity_Score,Cast_Popularity_Score,User_ID,Age,Gender,Country,Subscription_Type,Rating,Review_Sentiment,Watch_Time_Minutes,Rewatch,Review_Length_Words,Timestamp
330,Film_330,Action,2013,172,153.38,163.11,5.8,2.0,548,46,Female,Canada,Standard,3.5,Neutral,100,No,17,2023-11-21
794,Film_794,Comedy,1996,122,142.37,478.31,1.6,5.3,4500,20,Male,USA,Premium,4.5,Positive,57,Yes,77,2024-09-23
824,Film_824,Comedy,2020,150,214.47,965.01,5.1,2.7,4004,46,Female,Japan,Free,5.0,Positive,133,No,150,2024-03-10
384,Film_384,Action,2019,115,245.52,631.93,8.6,,2707,19,Male,India,Standard,5.0,,96,Yes,87,2023-01-03
694,Film_694,Drama,1990,174,58.33,211.84,7.4,1.1,305,57,Male,India,Standard,4.0,Positive,90,No,211,2023-02-17
409,Film_409,Comedy,2018,175,169.43,564.18,5.7,,2055,25,Male,UK,Standard,5.0,Positive,163,Yes,161,2024-03-17
401,Film_401,Sci-Fi,2021,165,106.67,412.33,7.8,3.8,3571,40,Female,France,Standard,3.5,Neutral,159,No,98,2025-01-03
716,Film_716,Documentary,1991,169,110.62,349.71,5.1,9.6,749,61,Female,Japan,Free,4.5,Positive,90,No,133,2025-09-16
685,Film_685,Horror,2001,153,195.62,772.83,7.0,8.3,4351,38,Female,France,Standard,5.0,Positive,30,No,169,2024-07-28
534,Film_534,Animation,2025,129,54.26,160.49,8.1,4.9,1193,38,Female,Australia,Standard,5.0,Positive,47,No,6,2023-09-21
331,Film_331,Thriller,2006,175,119.13,370.37,7.1,1.1,1305,55,Male,Germany,Premium,3.5,Neutral,77,No,249,2025-03-13
598,Film_598,Sci-Fi,2011,134,143.03,484.79,8.5,6.6,265,48,Female,UK,Standard,5.0,Positive,90,No,33,2024-01-18
19,Film_19,Sci-Fi,2002,103,156.54,521.64,4.4,4.3,2830,19,Female,Canada,Standard,4.0,Positive,71,No,216,2024-11-08
921,Film_921,Sci-Fi,1997,166,18.33,80.35,9.3,6.7,1137,28,Female,France,Standard,4.0,Positive,133,No,208,2024-02-10
726,Film_726,Drama,2012,138,201.69,978.08,7.3,8.5,3925,64,Male,India,Free,5.0,Positive,106,No,70,2025-03-15
945,Film_945,Action,2022,101,61.54,287.41,7.3,1.6,2889,19,Female,UK,Standard,4.5,Positive,36,No,212,2023-02-14
955,Film_955,Romance,2014,130,157.54,784.79,1.3,9.1,1362,65,Male,Australia,Free,5.0,Positive,49,Yes,128,2025-01-12
309,Film_309,Romance,1986,137,70.8,76.29,3.1,5.2,3956,59,Female,Canada,Standard,3.5,Neutral,69,No,76,2023-10-23
236,Film_236,Animation,1989,118,79.11,401.04,4.3,4.2,2203,40,Female,India,Standard,5.0,Positive,93,Yes,234,2023-09-23
424,Film_424,Documentary,1996,144,206.48,160.25,5.1,3.8,3299,63,Male,Germany,Free,2.5,Negative,77,No,22,2024-01-06
972,Film_972,Action,2011,88,133.08,362.26,9.5,1.1,2253,32,Male,Australia,Premium,5.0,Positive,36,No,231,2023-02-17
18,Film_18,Thriller,2024,160,185.38,529.24,8.4,5.6,3059,56,Male,USA,Standard,5.0,Positive,101,No,29,2025-04-24
672,Film_672,Drama,2007,82,75.0,360.74,2.6,8.4,3358,55,Male,Japan,Free,4.5,Positive,43,Yes,36,2024-09-02
906,Film_906,Action,2004,120,132.88,431.95,3.3,5.7,4582,29,Female,Australia,Standard,5.0,Positive,78,No,24,2024-05-14
717,Film_717,Drama,1987,170,55.85,97.43,1.4,3.6,436,53,Male,Australia,Free,4.0,Positive,45,No,123,2023-01-02
758,Film_758,Drama,1992,122,88.4,261.15,1.3,2.8,821,34,Female,France,Standard,4.0,Positive,82,No,219,2024-01-19
692,Film_692,Drama,2013,159,182.53,185.34,3.1,1.4,4612,69,Female,Australia,Free,4.0,,94,No,111,2023-08-20
42,Film_42,Action,2008,164,99.89,97.36,6.1,9.4,982,28,Female,Australia,Standard,4.0,Positive,117,No,53,2023-05-29
115,Film_115,Documentary,2017,107,221.79,853.71,8.6,9.5,1573,57,Female,Germany,Standard,5.0,Positive,81,No,62,2023-10-15
977,Film_977,Drama,2025,135,89.13,392.5,5.0,3.3,3276,53,Female,India,Standard,4.0,Positive,38,No,115,2025-06-30
184,Film_184,Drama,1982,103,189.04,750.15,5.2,7.0,3458,41,Male,France,Standard,5.0,Positive,87,No,31,2024-04-08
113,Film_113,Romance,2002,174,77.29,151.87,4.2,7.8,370,52,Male,France,Free,3.5,Neutral,160,No,126,2023-05-29
985,Film_985,Thriller,1994,131,147.98,341.72,7.6,6.7,727,39,Male,France,Standard,4.5,Positive,116,Yes,200,2023-04-01
530,Film_530,Comedy,2019,89,207.51,862.59,3.9,1.1,4856,45,Female,Japan,Standard,4.5,Positive,85,No,191,2023-08-25
870,Film_870,Sci-Fi,2009,90,47.27,156.12,5.8,1.9,4032,22,Male,Japan,Standard,3.5,Neutral,87,No,98,2024-04-01
615,Film_615,Sci-Fi,2004,155,247.41,775.33,5.7,3.0,3906,38,Male,UK,Free,4.5,Positive,108,No,213,2023-01-22
678,Film_678,Drama,2005,92,123.12,534.68,1.8,5.2,2758,62,Female,India,Premium,4.0,Positive,83,No,31,2023-09-26
753,Film_753,Thriller,2002,168,81.39,148.11,6.4,9.4,2562,70,Male,Germany,Free,5.0,Positive,43,No,210,2023-01-13
903,Film_903,Comedy,1996,114,103.79,453.38,4.2,6.0,4751,32,Female,Canada,Free,5.0,Positive,79,No,69,2023-12-21
800,Film_800,Action,1983,119,15.27,38.87,2.4,8.4,3312,23,Female,India,Free,4.0,Positive,72,No,163,2023-07-20
487,Film_487,Action,1995,178,15.55,66.59,1.8,3.8,1680,19,Female,Japan,Standard,2.5,Negative,123,No,138,2025-08-09
634,Film_634,Documentary,1994,119,225.89,342.47,5.9,3.5,2641,61,Male,Australia,Standard,4.5,Positive,72,No,149,2023-04-06
388,Film_388,Animation,1985,114,196.91,352.34,9.5,4.6,1575,34,Female,France,Premium,5.0,Positive,102,No,27,2024-12-14
83,Film_83,Documentary,2007,177,190.53,874.2,2.5,4.8,224,64,Male,Germany,Standard,4.5,Positive,54,Yes,82,2023-12-21
116,Film_116,Romance,2024,86,217.76,1023.77,2.2,3.1,2195,51,Male,Canada,Free,5.0,Positive,78,Yes,247,2024-06-13
483,Film_483,Sci-Fi,2018,81,143.69,567.94,1.6,5.8,1112,43,Female,USA,Standard,4.0,Positive,41,No,145,2025-02-04
555,Film_555,Sci-Fi,2007,172,73.54,160.85,6.6,3.6,116,34,Male,France,Free,4.0,Positive,58,No,199,2025-06-29
228,Film_228,Drama,2008,99,104.89,123.64,7.6,4.1,4113,69,Male,UK,Free,3.5,Neutral,48,No,219,2023-02-03
653,Film_653,Sci-Fi,1988,98,198.68,230.73,6.8,8.9,3598,46,Male,Germany,Premium,4.5,Positive,66,Yes,26,2025-08-11
836,Film_836,Documentary,1983,98,191.61,541.2,2.5,4.2,3136,61,Male,UK,Standard,5.0,Positive,95,No,64,2025-09-10
785,Film_785,Animation,1980,90,8.97,50.84,6.0,8.0,243,33,Male,France,Standard,3.5,Neutral,53,No,8,2023-04-18
531,Film_531,Drama,2021,106,172.22,533.72,6.3,6.4,4142,57,Male,Canada,Premium,4.5,Positive,39,No,192,2023-10-25
808,Film_808,Drama,2001,136,184.87,390.28,8.6,1.4,944,58,Female,Australia,Free,4.5,Positive,105,No,94,2023-07-20
522,Film_522,Documentary,2015,103,202.35,475.41,5.4,6.7,1987,51,Female,Australia,Standard,5.0,Positive,53,Yes,153,2025-06-24
622,Film_622,Romance,2001,149,133.74,,7.4,3.6,2993,54,Female,India,Premium,4.5,Positive,65,No,152,2024-06-13
294,Film_294,Romance,1983,100,8.98,49.77,6.7,6.3,294,40,Male,Canada,Free,3.0,,100,No,50,2025-03-10
527,Film_527,Drama,2002,157,179.47,393.58,2.1,1.0,3572,58,Male,Germany,Standard,4.0,Positive,64,No,137,2023-07-20
797,Film_797,Documentary,1987,80,48.34,256.04,3.8,1.9,425,42,Male,UK,Standard,2.5,Negative,64,No,24,2024-07-11
963,Film_963,Romance,1987,108,185.93,661.66,7.3,4.3,2340,70,Male,USA,Standard,4.5,Positive,68,No,8,2023-08-31
787,Film_787,Sci-Fi,2024,165,140.01,404.97,3.1,3.0,270,30,Female,USA,Free,3.5,Neutral,49,No,188,2023-07-30
752,Film_752,Thriller,2013,122,151.66,525.93,3.4,4.6,4975,32,Female,India,Free,4.5,Positive,36,No,15,2023-12-25
317,Film_317,Comedy,2016,125,243.92,1049.65,7.6,9.3,3495,42,Female,India,Standard,5.0,Positive,40,No,96,2024-03-13
215,Film_215,Documentary,2008,162,19.97,66.4,1.7,2.5,2576,40,Male,Canada,Premium,3.5,Neutral,76,Yes,185,2024-07-29
246,Film_246,Documentary,1997,120,133.69,141.74,2.6,3.4,343,55,Male,USA,Premium,4.0,Positive,89,Yes,166,2024-05-30
913,Film_913,Documentary,1988,140,201.74,601.97,6.2,4.1,743,60,Female,Germany,Standard,4.5,Positive,47,No,160,2024-05-22
413,Film_413,Documentary,2018,127,128.11,194.94,3.9,5.2,2675,52,Male,Canada,Standard,3.5,Neutral,65,No,22,2023-03-31
693,Film_693,Horror,2024,85,104.33,307.96,7.5,1.4,4450,24,Female,Australia,Premium,4.0,Positive,62,No,206,2023-08-17
524,Film_524,Horror,2008,112,154.54,103.15,6.1,4.2,961,44,Male,India,Free,3.0,Neutral,87,No,165,2023-12-30
955,Film_955,Thriller,1981,123,114.12,77.35,9.4,5.2,4775,35,Male,UK,Standard,3.5,Neutral,121,No,183,2024-09-22
433,Film_433,Romance,2011,138,24.63,69.35,3.0,7.0,364,62,Female,France,Standard,3.5,Neutral,108,No,39,2024-06-01
396,Film_396,Drama,1999,126,22.43,84.21,5.6,1.6,2770,55,Female,Canada,Premium,3.5,Neutral,106,No,249,2023-11-23
15,Film_15,Documentary,1980,89,77.67,75.36,9.5,8.6,938,55,Female,India,Standard,4.0,Positive,77,No,82,2025-07-25
420,Film_420,Documentary,1997,141,23.81,28.12,4.4,6.0,3036,40,Non-binary,Australia,Standard,4.5,Positive,140,No,141,2023-08-20
992,Film_992,Comedy,2005,87,33.11,93.32,5.9,9.7,4663,45,Male,India,Premium,4.0,Positive,74,No,118,2023-06-24
831,Film_831,Romance,2014,132,183.91,514.2,7.2,9.7,4783,64,Male,Australia,Standard,5.0,Positive,85,No,23,2025-04-29
76,Film_76,Sci-Fi,2016,105,117.61,,9.0,6.9,4634,45,Male,Canada,Standard,5.0,Positive,57,Yes,244,2024-02-23
444,Film_444,Romance,2019,164,92.08,320.2,9.9,2.9,784,63,Male,Australia,Premium,4.0,Positive,116,No,211,2023-08-13
917,Film_917,Drama,2019,130,143.15,252.88,4.2,8.0,4508,56,Female,France,Free,5.0,Positive,119,No,44,2023-04-22
813,Film_813,Action,2007,120,106.8,498.22,2.6,3.9,3348,40,Male,India,Standard,4.0,Positive,95,No,172,2025-02-09
503,Film_503,Sci-Fi,2003,114,10.53,60.78,9.1,2.8,1478,50,Male,UK,Standard,4.0,Positive,48,No,155,2024-12-23
25,Film_25,Drama,2023,134,150.54,487.52,4.5,4.9,4723,68,Male,UK,Free,4.0,Positive,47,No,192,2024-08-22
756,Film_756,Sci-Fi,1988,105,42.68,213.06,9.4,1.2,4576,26,Female,Germany,Standard,3.0,Neutral,31,No,97,2024-06-08
772,Film_772,Documentary,2009,90,215.48,596.96,3.0,2.2,3360,48,Male,Canada,Free,5.0,Positive,81,No,203,2023-05-10
758,Film_758,Horror,2008,157,42.09,57.8,4.4,9.0,671,40,Female,Japan,Standard,3.5,Neutral,54,No,17,2024-09-25
871,Film_871,Documentary,1999,143,6.67,31.47,6.7,4.6,831,59,Female,Canada,Standard,4.0,Positive,64,No,187,2023-09-27
945,Film_945,Thriller,2019,130,203.16,915.88,3.2,3.9,3017,53,Male,Canada,Standard,5.0,Positive,63,No,40,2025-07-09
518,Film_518,Action,2025,103,79.98,68.75,3.1,3.2,1013,40,Female,India,Standard,3.5,Neutral,88,No,76,2023-06-28
788,Film_788,Action,2008,142,158.12,547.24,1.7,6.8,3283,49,Female,Australia,Free,4.5,Positive,109,No,234,2025-08-24
172,Film_172,Drama,2015,116,117.92,511.37,5.6,6.4,3258,58,Female,UK,Standard,5.0,Positive,43,Yes,195,2024-01-03
253,Film_253,Horror,1997,129,22.37,54.48,3.8,3.9,1440,48,Male,Germany,Standard,4.0,Positive,91,No,51,2025-08-30
361,Film_361,Thriller,1992,80,134.25,180.08,1.5,3.3,1083,57,Male,Japan,Premium,3.0,Neutral,54,Yes,42,2023-01-14
392,Film_392,Thriller,2014,95,38.65,,8.7,7.1,3739,47,Male,France,Standard,4.5,Positive,49,No,196,2024-06-11
819,Film_819,Drama,2015,165,46.11,58.78,8.6,7.7,3336,57,Male,UK,Free,4.0,,126,No,5,2023-08-04
132,Film_132,Documentary,2015,139,18.19,34.1,9.9,3.1,3431,35,Male,Canada,Standard,3.5,Neutral,106,No,117,2023-08-17
171,Film_171,Drama,2013,137,83.58,267.87,1.3,8.3,394,59,Female,UK,Premium,3.5,Neutral,78,No,56,2025-05-31
363,Film_363,Comedy,1985,99,80.42,138.66,8.4,1.0,1920,38,Female,USA,Free,3.0,Neutral,91,No,34,2025-09-15
534,Film_534,Drama,1980,110,248.48,490.59,4.1,7.4,4654,37,Female,Canada,Standard,5.0,Positive,96,No,60,2025-06-05
915,Film_915,Documentary,2016,144,215.61,289.44,9.6,3.2,1605,52,Female,USA,Premium,4.5,Positive,72,No,21,2025-06-07
699,Film_699,Comedy,2024,147,150.09,557.28,7.8,5.0,634,24,Male,Australia,Standard,4.0,Positive,51,No,36,2025-05-22
340,Film_340,Drama,2012,102,68.93,349.73,9.6,2.9,228,64,Female,India,Standard,5.0,Positive,86,No,73,2025-04-08
130,Film_130,Comedy,1994,146,234.83,1098.52,2.7,2.3,1690,50,Female,India,Standard,5.0,Positive,36,No,109,2023-01-01
573,Film_573,Drama,2009,179,109.37,544.89,6.0,3.2,1303,49,Female,UK,Free,5.0,Positive,70,No,36,2024-06-10
574,Film_574,Drama,2015,150,106.03,103.07,4.7,2.8,766,45,Male,India,Standard,3.5,Neutral,77,No,175,2023-04-27
166,Film_166,Drama,2016,136,35.2,77.93,1.1,5.4,4236,62,Female,India,Free,4.5,Positive,53,No,78,2025-05-26
913,Film_913,Drama,1993,128,127.99,406.74,2.0,1.0,2421,59,Male,France,Standard,4.0,Positive,56,No,19,2025-09-14
997,Film_997,Action,1997,175,227.84,710.72,5.4,4.2,2394,36,Male,UK,Standard,5.0,Positive,136,No,53,2024-07-20
666,Film_666,Action,2015,95,114.26,76.63,1.4,7.7,3526,25,Female,France,Standard,3.5,Neutral,35,No,148,2023-05-28
336,Film_336,Drama,2005,124,135.18,324.48,4.4,2.0,3242,58,Male,UK,Free,4.0,Positive,119,No,48,2025-07-17
781,Film_781,Sci-Fi,2019,145,86.75,206.81,1.2,4.2,3761,41,Female,Germany,Free,3.5,Neutral,75,No,135,2023-07-02
268,Film_268,Action,2025,85,31.5,137.29,5.5,,3979,19,Female,India,Standard,4.0,Positive,61,No,52,2023-01-19
774,Film_774,Romance,1990,94,178.12,522.32,4.9,2.5,2231,44,Female,France,Standard,4.5,Positive,50,Yes,76,2023-05-29
889,Film_889,Drama,1993,89,68.43,57.44,9.4,5.7,3438,55,Female,Japan,Standard,4.0,Positive,80,No,5,2025-02-18
871,Film_871,Romance,1997,148,181.68,250.33,2.1,2.1,4711,59,Male,UK,Standard,2.5,Negative,41,Yes,77,2023-01-02
520,Film_520,Drama,2008,155,188.74,786.95,5.6,8.7,1774,70,Female,France,Premium,5.0,Positive,55,Yes,170,2023-10-21
246,Film_246,Documentary,2017,103,87.63,122.92,3.9,7.1,4281,61,Female,India,Free,3.0,Neutral,47,No,188,2025-01-01
825,Film_825,Documentary,2021,111,199.02,460.29,9.8,5.2,855,49,Female,UK,Free,4.0,Positive,100,No,236,2023-10-16
213,Film_213,Romance,1997,167,61.68,156.58,6.6,9.0,4725,64,Male,UK,Standard,5.0,Positive,118,No,72,2023-02-11
915,Film_915,Action,1991,103,47.12,144.3,4.8,2.0,4936,47,Female,Australia,Free,3.5,Neutral,87,No,80,2025-06-16
971,Film_971,Drama,2016,86,35.9,119.42,9.4,6.2,1231,45,Female,France,Standard,4.5,Positive,34,No,207,2023-11-26
820,Film_820,Documentary,1986,119,158.24,193.21,4.6,3.7,2992,58,Male,UK,Premium,3.5,Neutral,90,No,169,2024-10-24
221,Film_221,Sci-Fi,2019,159,7.15,13.09,8.3,3.9,1108,44,Female,France,Free,3.5,Neutral,57,No,60,2023-04-09
197,Film_197,Documentary,1993,154,86.38,328.58,9.4,3.5,2629,63,Male,Australia,Premium,4.0,Positive,34,No,225,2024-08-17
182,Film_182,Action,2015,104,159.07,550.21,4.6,3.2,4502,27,Male,Germany,Premium,5.0,Positive,33,No,97,2024-02-29
255,Film_255,Drama,2013,80,103.0,92.89,2.5,4.2,4624,67,Female,UK,Premium,3.5,Neutral,78,Yes,194,2023-10-21
919,Film_919,Action,2003,174,81.13,237.86,5.6,7.8,1273,21,Female,USA,Standard,4.5,Positive,140,No,209,2025-06-29
539,Film_539,Drama,1991,134,219.13,334.48,1.3,7.5,4673,61,Male,Canada,Standard,4.5,Positive,46,No,246,2023-02-06
333,Film_333,Sci-Fi,1999,131,7.34,21.87,9.8,2.8,502,47,Female,India,Free,3.5,Neutral,125,Yes,46,2023-10-24
973,Film_973,Horror,2000,87,160.8,647.96,2.1,9.7,4426,22,Male,UK,Standard,5.0,Positive,48,No,232,2023-11-02
673,Film_673,Thriller,1980,150,232.09,1115.79,4.0,6.5,545,46,Female,Germany,Standard,5.0,Positive,57,No,9,2024-09-23
789,Film_789,Comedy,2020,119,130.06,223.59,2.4,5.0,4214,50,Non-binary,Canada,Premium,3.5,Neutral,84,No,116,2025-09-09
198,Film_198,Drama,1998,162,154.5,752.08,7.1,6.1,472,30,Male,USA,Free,5.0,Positive,98,No,171,2024-04-10
373,Film_373,Action,2004,148,19.47,41.99,1.5,8.6,857,24,Female,Germany,Free,3.5,Neutral,112,No,16,2023-07-29
529,Film_529,Documentary,1994,107,146.24,305.28,5.4,8.1,4993,41,Female,Australia,Standard,4.5,Positive,30,Yes,14,2023-02-16
379,Film_379,Drama,2018,128,147.86,557.89,6.1,8.8,1950,49,Female,Germany,Standard,4.5,Positive,38,No,205,2024-05-08
200,Film_200,Documentary,2018,163,44.36,63.84,3.9,9.0,1378,68,Female,France,Standard,3.5,Neutral,84,No,72,2024-04-07
88,Film_88,Thriller,1991,97,162.05,662.67,8.0,5.7,1258,48,Female,France,Standard,5.0,Positive,63,No,202,2024-05-12
486,Film_486,Romance,2016,111,238.56,204.46,3.0,2.2,4240,68,Male,Germany,Standard,3.0,Neutral,95,No,8,2023-05-18
231,Film_231,Romance,2003,83,113.88,217.92,8.8,4.8,424,49,Female,Canada,Standard,5.0,Positive,54,No,44,2024-04-05
324,Film_324,Animation,2014,160,105.25,,7.3,1.1,913,31,Male,India,Standard,4.0,Positive,96,No,231,2024-03-19
442,Film_442,Documentary,2024,91,102.21,260.09,5.8,5.1,2543,41,Female,Australia,Premium,3.0,Neutral,82,No,188,2025-06-24
874,Film_874,Action,1985,120,17.92,45.92,2.1,6.9,2309,20,Male,Canada,Standard,4.0,Positive,99,No,129,2025-07-07
91,Film_91,Action,2008,151,117.3,348.21,6.2,6.8,4945,23,Male,Japan,Standard,4.0,Positive,123,No,247,2024-04-23
832,Film_832,Horror,2012,95,219.9,,1.9,2.3,2797,32,Male,Japan,Premium,4.5,Positive,82,No,235,2023-10-28
660,Film_660,Romance,2017,148,209.57,,9.5,,4033,62,Male,Japan,Standard,5.0,Positive,80,No,43,2025-02-10
894,Film_894,Romance,2000,118,20.99,104.77,9.8,9.8,4224,69,Female,India,Standard,5.0,Positive,60,Yes,160,2024-09-06
897,Film_897,Drama,2023,143,118.59,491.2,8.4,8.7,4476,60,Male,Canada,Free,5.0,Positive,141,No,181,2024-01-22
970,Film_970,Romance,2023,105,165.6,127.46,3.8,2.1,3560,63,Female,France,Standard,3.5,Neutral,84,No,239,2023-05-29
834,Film_834,Thriller,2025,168,139.89,203.88,8.9,3.2,537,44,Female,UK,Standard,4.5,Positive,87,Yes,50,2023-01-31
498,Film_498,Documentary,1995,115,18.97,70.14,2.7,2.7,704,65,Female,India,Standard,3.0,Neutral,102,No,95,2023-08-04
973,Film_973,Animation,2002,172,91.36,109.44,7.1,2.9,3773,46,Female,Canada,Premium,3.5,Neutral,158,No,91,2025-04-21
426,Film_426,Thriller,1981,137,18.77,80.22,7.3,,1047,42,Male,Canada,Standard,4.5,Positive,110,No,133,2023-04-27
628,Film_628,Animation,2001,143,56.87,75.37,5.4,,4944,47,Male,Canada,Standard,4.5,,45,No,63,2025-09-03
243,Film_243,Thriller,1984,178,246.06,1128.04,2.5,1.0,1394,51,Female,Australia,Standard,5.0,Positive,130,No,180,2024-08-13
2,Film_2,Action,2014,109,30.64,81.55,1.8,2.3,2602,49,Non-binary,UK,Standard,3.5,Neutral,82,No,104,2024-11-06
68,Film_68,Drama,1981,100,9.33,17.68,3.0,1.5,2439,69,Female,UK,Free,2.5,Negative,78,No,105,2024-05-28
756,Film_756,Documentary,1999,81,228.0,511.59,2.0,8.0,4371,63,Male,USA,Premium,5.0,Positive,64,No,137,2023-12-03
506,Film_506,Documentary,2012,179,228.49,770.49,1.6,3.4,1229,49,Female,USA,Premium,5.0,Positive,108,No,97,2023-09-17
82,Film_82,Thriller,2021,143,228.59,305.96,1.4,6.2,4949,66,Female,Japan,Premium,3.5,Neutral,81,No,41,2024-06-03
812,Film_812,Comedy,1982,109,54.92,100.88,2.9,8.0,2024,22,Non-binary,USA,Free,3.5,Neutral,97,No,29,2024-11-21
141,Film_141,Drama,2011,161,20.48,76.56,3.8,5.3,2822,40,Male,France,Free,4.5,Positive,147,Yes,59,2025-04-14
397,Film_397,Action,2021,155,159.35,385.3,4.7,6.4,1638,43,Female,Japan,Standard,4.0,Positive,153,No,34,2023-09-21
610,Film_610,Sci-Fi,1994,151,159.87,396.0,7.2,9.5,3026,26,Male,Japan,Premium,4.5,Positive,89,No,173,2025-03-11
979,Film_979,Animation,1984,171,151.42,589.42,1.6,6.2,4424,36,Male,Japan,Premium,4.5,Positive,47,Yes,246,2023-04-27
798,Film_798,Action,2017,81,115.53,440.24,9.3,8.2,3315,30,Non-binary,UK,Standard,5.0,,58,Yes,190,2023-03-11
974,Film_974,Comedy,2002,127,157.62,402.32,4.4,1.9,4969,43,Female,Canada,Standard,4.5,Positive,31,Yes,157,2025-02-19
226,Film_226,Thriller,1985,127,110.31,216.38,6.7,7.4,1309,51,Male,Canada,Free,3.0,Neutral,121,No,67,2023-01-29
722,Film_722,Drama,2001,179,212.18,721.63,10.0,8.2,432,58,Male,France,Standard,5.0,Positive,93,Yes,247,2025-02-08
664,Film_664,Horror,1993,104,160.11,732.99,1.3,2.1,1338,19,Female,Canada,Standard,5.0,Positive,56,Yes,110,2024-01-14
198,Film_198,Documentary,1982,155,137.8,680.66,8.3,3.0,3162,61,Female,France,Standard,4.5,Positive,60,No,165,2024-02-27
606,Film_606,Action,1981,100,226.28,852.55,4.1,9.6,130,28,Male,UK,Standard,5.0,Positive,61,Yes,30,2024-03-29
681,Film_681,Sci-Fi,2014,155,70.23,56.47,7.9,,2884,18,Male,France,Free,3.5,Neutral,98,No,220,2023-04-14
758,Film_758,Documentary,2024,118,192.32,169.95,9.7,9.3,2363,67,Female,Japan,Free,4.0,Positive,79,Yes,81,2024-11-30
507,Film_507,Documentary,1989,103,107.38,83.14,8.2,4.5,1109,32,Male,Australia,Free,3.0,Neutral,58,No,155,2025-01-26
782,Film_782,Action,1993,172,125.78,346.03,4.5,8.6,532,50,Female,USA,Standard,4.5,Positive,47,No,77,2025-07-17
928,Film_928,Romance,2013,163,194.43,197.26,6.0,9.8,2073,34,Female,India,Standard,4.5,Positive,142,No,84,2023-01-07
272,Film_272,Thriller,2015,96,72.61,286.28,2.7,5.5,2163,57,Male,Canada,Standard,3.5,Neutral,84,No,5,2023-04-11
198,Film_198,Drama,1986,125,51.3,,8.4,4.9,2960,51,Female,France,Premium,3.0,Neutral,87,No,244,2023-01-24
109,Film_109,Drama,2016,105,14.32,56.98,5.4,5.1,4030,42,Male,Germany,Standard,3.5,Neutral,92,No,15,2025-03-09
433,Film_433,Documentary,2022,116,23.98,22.94,7.8,5.9,3667,56,Female,Australia,Free,3.5,Neutral,52,No,63,2024-08-24
883,Film_883,Comedy,1993,153,147.04,445.32,6.6,9.5,3071,19,Male,France,Free,5.0,Positive,115,Yes,153,2024-11-30
372,Film_372,Documentary,2014,100,158.33,128.23,2.3,1.5,1274,30,Female,Germany,Standard,4.0,Positive,96,No,144,2024-09-03
12,Film_12,Action,2007,93,198.07,378.92,1.2,8.2,1957,19,Female,France,Free,5.0,Positive,76,No,211,2024-12-15
214,Film_214,Animation,1986,102,69.35,283.97,9.0,5.7,857,41,Male,Germany,Free,4.5,Positive,53,No,140,2024-09-09
118,Film_118,Drama,2013,109,8.75,39.25,5.7,6.1,3408,70,Male,Canada,Premium,3.0,Neutral,107,No,57,2025-01-23
486,Film_486,Documentary,1984,146,243.16,300.67,5.5,4.5,3815,59,Female,Japan,Standard,3.0,Neutral,52,No,193,2024-03-30
366,Film_366,Documentary,2024,104,118.63,167.67,7.5,1.8,1413,59,Female,USA,Standard,2.5,Negative,62,No,244,2024-01-29
339,Film_339,Drama,1985,119,169.36,607.23,9.1,9.5,1894,54,Non-binary,Canada,Premium,5.0,Positive,101,No,105,2025-01-27
444,Film_444,Documentary,2006,80,144.36,648.27,7.4,2.9,1988,64,Female,Australia,Premium,5.0,Positive,52,No,167,2025-01-23
199,Film_199,Romance,2013,125,10.32,45.65,1.2,7.3,3767,67,Female,Germany,Standard,3.0,Neutral,121,No,44,2024-06-29
864,Film_864,Documentary,2012,139,82.07,87.91,2.8,6.1,2018,34,Female,India,Standard,4.0,,49,No,61,2023-08-27
302,Film_302,Sci-Fi,2004,128,136.83,395.68,1.3,7.5,1515,27,Female,USA,Standard,4.0,Positive,85,No,122,2025-06-18
253,Film_253,Sci-Fi,2002,147,106.46,399.63,8.4,8.8,897,29,Male,France,Standard,4.5,Positive,119,No,236,2024-04-01
233,Film_233,Documentary,1996,81,147.63,320.9,5.2,5.1,4549,62,Male,Australia,Free,3.5,Neutral,41,No,105,2024-12-13
23,Film_23,Horror,2000,110,31.03,54.98,9.5,1.5,4139,49,Female,Canada,Standard,4.5,Positive,100,No,170,2024-04-24
579,Film_579,Drama,1996,131,247.71,433.25,7.8,7.2,4257,62,Male,Australia,Standard,4.5,Positive,93,No,127,2023-09-11
477,Film_477,Animation,1987,117,188.29,277.76,4.7,3.7,3285,37,Non-binary,Japan,Premium,3.5,Neutral,68,Yes,174,2024-11-18
